GENE	CHR	START	STOP	NSNPS	NPARAM	N	ZSTAT	P
ENSG00000196730	9	90112143	90323548	798	67	716517	-0.26354	0.60393
ENSG00000135047	9	90340434	90346308	17	6	716517	0.26952	0.39376
ENSG00000177992	9	90497741	90503814	20	5	716517	-0.96801	0.83348
ENSG00000156345	9	90581356	90589668	18	5	716517	-1.7035	0.95576
ENSG00000106723	9	91003334	91093609	162	4	716517	0.027247	0.48913
ENSG00000130045	9	91150016	91199189	114	15	716517	-0.15303	0.56081
ENSG00000186354	9	91605778	91611055	17	7	716517	0.60296	0.27327
ENSG00000213694	9	91606362	91619925	39	14	716517	0.91708	0.17955
ENSG00000148082	9	91628060	91793682	529	35	716517	-0.72953	0.76716
ENSG00000123975	9	91926113	91931618	17	7	716517	-0.15651	0.56218
ENSG00000187742	9	91933421	91974557	80	17	716517	-1.2598	0.89612
ENSG00000187764	9	91975702	92113045	515	43	716517	-0.82533	0.79541
ENSG00000130222	9	92219928	92221470	7	3	716517	0.67615	0.24947
ENSG00000165023	9	93372114	93405386	134	24	716517	-0.29574	0.61629
ENSG00000165025	9	93564069	93660831	494	57	716517	0.42455	0.33558
ENSG00000148090	9	93976097	94124195	382	23	716517	-0.82457	0.79519
ENSG00000165030	9	94171327	94186144	31	6	716517	0.18652	0.42602
ENSG00000169071	9	94325373	94712444	1573	88	716517	1.186	0.11781
ENSG00000090054	9	94794281	94877666	322	23	716517	0.69272	0.24424
ENSG00000196305	9	94972489	95056038	219	19	716517	-0.48951	0.68776
ENSG00000198000	9	95059640	95087918	70	10	716517	-0.26628	0.60499
ENSG00000188312	9	95087766	95382815	790	24	716517	0.4936	0.3108
ENSG00000106809	9	95146249	95166978	50	7	716517	-0.78948	0.78509
ENSG00000127083	9	95176527	95186743	22	8	716517	-0.31316	0.62292
ENSG00000106819	9	95218487	95244788	58	10	716517	0.49064	0.31184
ENSG00000106823	9	95256365	95298937	113	15	716517	1.1485	0.12538
ENSG00000127080	9	95375466	95432547	163	19	716517	0.5627	0.28682
ENSG00000185963	9	95473645	95527094	146	14	716517	0.65017	0.25779
ENSG00000127081	9	95607874	95640304	90	13	716517	0.43317	0.33245
ENSG00000127084	9	95709733	95798518	287	25	716517	1.1697	0.12106
ENSG00000157303	9	95820989	95847420	101	12	716517	0.88734	0.18745
ENSG00000165233	9	95858500	95875565	53	9	716517	-0.36964	0.64417
ENSG00000131669	9	95883771	95896570	53	11	716517	0.37556	0.35362
ENSG00000165238	9	95947198	96082854	437	35	716517	-0.62871	0.73523
ENSG00000204352	9	96080481	96108696	121	19	716517	-1.3713	0.91486
ENSG00000188938	9	96208776	96215874	23	7	716517	1.9126	0.027898
ENSG00000048828	9	96214004	96328397	329	19	716517	0.50397	0.30714
ENSG00000197724	9	96338689	96441869	497	31	716517	1.2428	0.10697
ENSG00000131668	9	96713905	96717654	12	4	716517	0.43135	0.33311
ENSG00000158079	9	96793076	96872138	141	19	716517	0.84025	0.20038
ENSG00000175787	9	97021593	97063736	193	20	716517	1.3132	0.09456
ENSG00000130950	9	97077605	97090926	43	11	716517	-0.82549	0.79545
ENSG00000148110	9	97136833	97223324	295	16	716517	-0.0056334	0.50225
ENSG00000130957	9	97321002	97356075	196	18	716517	0.82398	0.20498
ENSG00000165140	9	97365415	97402531	139	16	716517	0.25441	0.39959
ENSG00000148120	9	97488983	97849441	817	27	716517	2.5771	0.004981
ENSG00000158169	9	97861336	98079991	260	21	716517	2.6754	0.003732
ENSG00000185920	9	98205262	98279339	164	18	716517	2.3807	0.0086396
ENSG00000268926	9	98534605	98537013	9	4	716517	-1.1547	0.8759
ENSG00000182150	9	98637983	98776842	367	22	716517	-0.15736	0.56252
ENSG00000130948	9	98997588	99064434	192	26	716517	1.58	0.057053
ENSG00000130958	9	99082988	99145992	246	19	716517	0.40284	0.34353
ENSG00000165244	9	99148223	99180611	90	7	716517	0.55308	0.29011
ENSG00000130956	9	99212483	99253618	88	10	716517	1.5824	0.056779
ENSG00000081377	9	99252523	99382112	128	23	716517	1.6321	0.051325
ENSG00000158122	9	99401859	99417585	11	6	716517	-0.22909	0.5906
ENSG00000081386	9	99518147	99540411	39	7	716517	0.46139	0.32226
ENSG00000196597	9	99578754	99637905	85	12	716517	-0.50922	0.6947
ENSG00000196312	9	99660348	99775862	81	18	716517	0.78534	0.21613
ENSG00000188152	9	99690592	99702535	7	4	716517	-0.10907	0.54343
ENSG00000136943	9	99794940	99801925	13	3	716517	-0.43133	0.66689
ENSG00000197816	9	100000765	100140806	423	17	716517	0.18353	0.42719
ENSG00000196116	9	100174232	100258407	172	17	716517	-0.46682	0.67968
ENSG00000136842	9	100263462	100364030	277	38	716517	0.28338	0.38844
ENSG00000136925	9	100362362	100395962	38	14	716517	-0.19876	0.57878
ENSG00000136937	9	100395908	100436030	40	15	716517	-0.12543	0.54991
ENSG00000136936	9	100437191	100459639	26	9	716517	-0.83034	0.79683
ENSG00000178919	9	100615536	100618986	19	4	716517	0.64274	0.2602
ENSG00000136932	9	100666771	100684852	53	9	716517	-0.20603	0.58161
ENSG00000136929	9	100689073	100707138	29	4	716517	0.08193	0.46735
ENSG00000136938	9	100745643	100778225	53	12	716517	1.744	0.040581
ENSG00000095380	9	100819021	100845357	46	7	716517	0.19596	0.42232
ENSG00000106785	9	100831557	100881494	107	20	716517	1.155	0.12404
ENSG00000106789	9	100883257	100954922	280	42	716517	-1.1188	0.86839
ENSG00000095383	9	100961311	101017915	245	28	716517	0.23056	0.40883
ENSG00000136928	9	101050391	101471479	1722	143	716517	-1.0367	0.85005
ENSG00000165138	9	101493611	101559247	130	17	716517	0.23073	0.40876
ENSG00000119514	9	101569981	101612363	109	24	716517	0.34416	0.36536
ENSG00000204291	9	101705461	101833069	342	34	716517	0.4418	0.32932
ENSG00000106799	9	101866320	101916474	89	11	716517	-0.19122	0.57582
ENSG00000119523	9	101978708	101984238	10	2	716517	-0.40296	0.65651
ENSG00000106803	9	101984346	101992897	28	5	716517	-1.0637	0.85626
ENSG00000119508	9	102584137	102629173	50	12	716517	0.4217	0.33662
ENSG00000136874	9	102668915	102732618	122	12	716517	-2.9316	0.99831
ENSG00000023318	9	102741461	102861322	240	19	716517	-0.94047	0.82651
ENSG00000119509	9	102861538	103063282	472	17	716517	-0.91133	0.81894
ENSG00000136891	9	103064359	103115221	124	13	716517	-0.85183	0.80285
ENSG00000066697	9	103189438	103213511	68	6	716517	0.73308	0.23176
ENSG00000241697	9	103204560	103339918	335	18	716517	0.25229	0.40041
ENSG00000170681	9	103340361	103350188	40	9	716517	-0.37811	0.64733
ENSG00000148123	9	103790991	104087417	1006	60	716517	-0.57909	0.71873
ENSG00000136881	9	104122699	104145801	54	7	716517	0.34632	0.36455
ENSG00000136897	9	104149915	104160896	28	9	716517	0.55049	0.29099
ENSG00000136870	9	104161155	104172942	44	6	716517	1.0499	0.14688
ENSG00000136872	9	104182860	104198105	48	8	716517	1.0095	0.15638
ENSG00000165152	9	104235453	104295819	219	30	716517	1.2363	0.10818
ENSG00000155827	9	104296133	104325622	65	16	716517	1.1367	0.12784
ENSG00000198785	9	104331635	104500862	690	27	716517	1.4745	0.070175
ENSG00000188386	9	104353897	104357283	9	5	716517	1.0453	0.14794
ENSG00000155833	9	105757593	105780770	112	12	716517	0.52586	0.29949
ENSG00000136824	9	106856541	106903698	273	7	716517	0.39394	0.34681
ENSG00000186881	9	107266455	107267547	9	3	716517	-0.3759	0.64651
ENSG00000148136	9	107288534	107289490	1	1	716517	0.048899	0.4805
ENSG00000204246	9	107298030	107299137	3	1	716517	0.64387	0.25983
ENSG00000186943	9	107331449	107332411	3	2	716517	0.074738	0.47021
ENSG00000255800	9	107360650	107361788	12	2	716517	-0.50259	0.69237
ENSG00000257019	9	107366924	107367951	4	1	716517	0.56717	0.2853
ENSG00000136839	9	107379529	107380485	5	2	716517	-0.35312	0.638
ENSG00000179055	9	107456660	107457766	7	2	716517	0.69464	0.24364
ENSG00000136783	9	107509969	107522403	35	10	716517	0.73445	0.23134
ENSG00000165028	9	107526438	107539738	45	10	716517	0.4418	0.32932
ENSG00000165029	9	107543283	107690518	618	77	716517	-0.067258	0.52681
ENSG00000070214	9	108006903	108201452	465	29	716517	1.4429	0.074522
ENSG00000106701	9	108210077	108314714	263	23	716517	0.43131	0.33312
ENSG00000106692	9	108320411	108403399	197	29	716517	0.23239	0.40812
ENSG00000186051	9	108424738	108425367	1	1	716517	-0.6116	0.7296
ENSG00000095209	9	108456825	108538893	316	12	716517	-0.19354	0.57673
ENSG00000148143	9	109625378	109775915	279	40	716517	-0.028056	0.51119
ENSG00000119318	9	110045418	110094475	170	19	716517	0.7401	0.22962
ENSG00000136826	9	110247133	110252763	14	2	716517	-0.69636	0.7569
ENSG00000148156	9	111616871	111619239	12	5	716517	0.17236	0.43158
ENSG00000187003	9	111624603	111626035	3	2	716517	-1.6763	0.95316
ENSG00000070061	9	111629797	111696396	297	24	716517	0.19689	0.42196
ENSG00000119328	9	111696461	111713024	47	8	716517	-0.20408	0.58086
ENSG00000119326	9	111704851	111775809	225	24	716517	-0.18572	0.57367
ENSG00000106771	9	111777432	111882225	404	29	716517	-0.004165	0.50166
ENSG00000260230	9	111892573	111929571	152	23	716517	0.57216	0.28361
ENSG00000095203	9	111934255	112083244	403	56	716517	0.9318	0.17572
ENSG00000070159	9	112137746	112260590	339	28	716517	-0.081101	0.53232
ENSG00000243444	9	112403068	112713755	1279	80	716517	-1.4578	0.92755
ENSG00000241978	9	112542769	112934792	1355	117	716517	-2.1752	0.98519
ENSG00000188959	9	112952328	112970469	81	16	716517	2.0994	0.017893
ENSG00000136810	9	113006091	113018920	51	17	716517	0.15365	0.43894
ENSG00000204193	9	113065801	113100127	136	33	716517	0.3853	0.35001
ENSG00000165124	9	113127531	113342160	903	59	716517	-0.090383	0.53601
ENSG00000030304	9	113431051	113563859	421	47	716517	-0.51447	0.69654
ENSG00000198121	9	113635543	113800981	539	35	716517	0.50002	0.30853
ENSG00000171133	9	114089763	114090800	2	1	716517	-0.87327	0.80874
ENSG00000136813	9	114122972	114247025	326	22	716517	1.6005	0.054741
ENSG00000173258	9	114287439	114340124	171	26	716517	0.33053	0.3705
ENSG00000106853	9	114312002	114362135	195	35	716517	0.25812	0.39816
ENSG00000059769	9	114393632	114432508	151	19	716517	1.1474	0.12562
ENSG00000242616	9	114423615	114432526	34	7	716517	2.427	0.0076113
ENSG00000165181	9	114448453	114557288	405	18	716517	0.69201	0.24447
ENSG00000148154	9	114659046	114697649	179	26	716517	-0.33992	0.63304
ENSG00000106868	9	114803065	114937688	336	32	716517	0.57574	0.2824
ENSG00000119314	9	114980715	115095947	320	9	716517	0.28298	0.3886
ENSG00000119471	9	115142217	115234690	288	14	716517	-2.2607	0.98811
ENSG00000230185	9	115196096	115249484	184	9	716517	-2.022	0.97841
ENSG00000165185	9	115249127	115431677	392	34	716517	-1.2488	0.89413
ENSG00000148153	9	115446206	115480516	69	9	716517	-0.87993	0.81055
ENSG00000148158	9	115513118	115643951	400	16	716517	-1.3741	0.9153
ENSG00000119457	9	115641200	115653193	32	10	716517	0.142	0.44354
ENSG00000136866	9	115800660	115819039	34	10	716517	-0.61049	0.72923
ENSG00000136867	9	115913222	115926417	73	13	716517	-0.58967	0.72229
ENSG00000119321	9	115923286	115983641	243	24	716517	-0.34714	0.63576
ENSG00000136868	9	115983808	116028674	142	20	716517	1.2273	0.10985
ENSG00000176386	9	116018115	116037869	62	13	716517	1.0743	0.14133
ENSG00000136875	9	116037623	116055185	60	11	716517	1.5172	0.064607
ENSG00000165188	9	116059373	116065656	21	5	716517	1.3709	0.085202
ENSG00000148225	9	116075502	116102578	67	13	716517	1.5661	0.058668
ENSG00000119411	9	116111821	116133513	132	16	716517	0.85774	0.19552
ENSG00000119431	9	116135699	116139279	27	7	716517	-0.6724	0.74934
ENSG00000148218	9	116148597	116163613	40	12	716517	-0.27833	0.60962
ENSG00000148229	9	116169515	116172952	6	2	716517	-0.26868	0.60591
ENSG00000157653	9	116172334	116191964	56	6	716517	0.13121	0.44781
ENSG00000138835	9	116207011	116360018	409	14	716517	1.029	0.15174
ENSG00000157657	9	116638562	116818871	527	38	716517	-0.073976	0.52949
ENSG00000106927	9	116822407	116840752	58	10	716517	-0.33396	0.6308
ENSG00000136883	9	116848406	116861507	56	13	716517	-0.075703	0.53017
ENSG00000196739	9	116917840	117074791	642	92	716517	1.0061	0.15719
ENSG00000229314	9	117085336	117088755	16	6	716517	-1.5079	0.93421
ENSG00000228278	9	117092149	117095532	10	3	716517	-0.34367	0.63445
ENSG00000106948	9	117096436	117156685	121	18	716517	-1.3717	0.91493
ENSG00000095397	9	117164360	117267730	352	25	716517	-1.0772	0.85929
ENSG00000136888	9	117350026	117360653	22	7	716517	1.5888	0.056056
ENSG00000157693	9	117373486	117408702	179	16	716517	0.82934	0.20346
ENSG00000181634	9	117546915	117568406	36	12	716517	0.52429	0.30004
ENSG00000106952	9	117656003	117692697	115	10	716517	-0.43374	0.66776
ENSG00000041982	9	117782806	117880536	321	32	716517	-0.49495	0.68968
ENSG00000173077	9	117904097	118164923	987	61	716517	-0.077098	0.53073
ENSG00000182752	9	118916083	119164601	426	64	716517	1.5121	0.065252
ENSG00000148219	9	119187504	120177348	3317	149	716517	0.69965	0.24207
ENSG00000119401	9	119449581	119463579	28	6	716517	1.3427	0.08968
ENSG00000136869	9	120466610	120479149	28	9	716517	-0.358	0.63983
ENSG00000078725	9	121915736	122131745	515	43	716517	-1.217	0.88819
ENSG00000136861	9	123151147	123342448	287	23	716517	-0.25028	0.59881
ENSG00000106780	9	123363091	123476748	131	14	716517	1.4251	0.077057
ENSG00000119402	9	123514256	123555690	67	10	716517	0.013865	0.49447
ENSG00000095261	9	123577774	123605262	39	8	716517	0.021945	0.49125
ENSG00000119403	9	123617977	123639606	35	8	716517	0.32428	0.37286
ENSG00000056558	9	123664671	123691451	98	10	716517	0.3723	0.35484
ENSG00000106804	9	123714616	123812554	231	23	716517	-0.26978	0.60633
ENSG00000119397	9	123837141	123939888	258	17	716517	-0.80478	0.78953
ENSG00000119396	9	123940415	123985292	101	17	716517	-0.85862	0.80473
ENSG00000148180	9	123970072	124095121	319	24	716517	-0.37907	0.64768
ENSG00000148175	9	124101355	124132531	88	17	716517	-0.12231	0.54868
ENSG00000136848	9	124329336	124547809	484	72	716517	0.26373	0.39599
ENSG00000175764	9	124584207	124855885	1025	54	716517	-0.15823	0.56286
ENSG00000119421	9	124894745	124922098	104	13	716517	1.1951	0.11603
ENSG00000185681	9	124922190	124962367	133	22	716517	0.55102	0.29081
ENSG00000106852	9	124964856	124991905	46	14	716517	-0.55413	0.71026
ENSG00000119446	9	124999903	125027118	75	9	716517	0.60737	0.2718
ENSG00000148187	9	125026882	125085743	46	10	716517	0.32374	0.37307
ENSG00000095303	9	125132824	125157982	80	12	716517	0.89236	0.1861
ENSG00000136834	9	125239220	125240235	5	2	716517	0.082503	0.46712
ENSG00000197233	9	125273081	125274022	2	1	716517	0.11932	0.45251
ENSG00000239590	9	125281420	125282361	1	1	716517	0.7428	0.2288
ENSG00000171505	9	125288637	125289572	4	2	716517	2.1177	0.017099
ENSG00000171501	9	125315391	125316493	12	3	716517	0.71044	0.23872
ENSG00000171496	9	125329778	125330838	6	2	716517	1.4469	0.073969
ENSG00000165202	9	125376948	125378026	5	3	716517	-0.25618	0.60109
ENSG00000171484	9	125390858	125391852	8	3	716517	-0.71122	0.76153
ENSG00000173679	9	125423845	125424927	1	1	716517	-1.2486	0.8941
ENSG00000171481	9	125437315	125438432	3	2	716517	-0.48147	0.68491
ENSG00000136939	9	125486269	125487204	1	1	716517	0.69095	0.2448
ENSG00000171459	9	125512019	125513062	8	1	716517	0.55083	0.29087
ENSG00000136940	9	125560668	125590910	63	13	716517	2.3307	0.0098834
ENSG00000165204	9	125562370	125563395	3	2	716517	1.7794	0.037589
ENSG00000056586	9	125606835	125667620	111	14	716517	1.909	0.028128
ENSG00000186130	9	125670335	125675609	11	4	716517	2.2181	0.013274
ENSG00000171448	9	125677845	125693779	32	9	716517	2.386	0.0085171
ENSG00000011454	9	125703112	125867145	302	17	716517	1.7413	0.040811
ENSG00000188394	9	125796806	125797975	1	1	716517	0.45988	0.3228
ENSG00000165209	9	125871779	126030855	180	26	716517	2.1795	0.014648
ENSG00000148204	9	126118449	126142603	91	18	716517	0.42089	0.33692
ENSG00000119522	9	126141933	126692431	1423	56	716517	2.0692	0.019264
ENSG00000106689	9	126763949	126795580	92	11	716517	0.38775	0.3491
ENSG00000119408	9	127019885	127115586	242	25	716517	0.42964	0.33373
ENSG00000136930	9	127115745	127177723	106	14	716517	0.92305	0.17799
ENSG00000180264	9	127213423	127239379	63	8	716517	-0.19659	0.57793
ENSG00000136931	9	127243516	127269709	47	5	716517	-0.55338	0.71
ENSG00000148200	9	127279554	127533589	157	14	716517	-1.979	0.97609
ENSG00000185585	9	127539437	127577164	51	12	716517	0.58804	0.27825
ENSG00000136918	9	127615755	127620160	12	3	716517	2.8694	0.002056
ENSG00000136942	9	127620159	127624260	6	2	716517	1.8356	0.033209
ENSG00000136950	9	127624409	127640003	12	2	716517	2.9066	0.0018267
ENSG00000136935	9	127640646	127710771	104	10	716517	2.6542	0.0039746
ENSG00000173611	9	127704887	127905785	354	19	716517	2.6742	0.0037454
ENSG00000119414	9	127908852	127952218	94	9	716517	2.0486	0.020249
ENSG00000136933	9	127962821	127996437	78	12	716517	1.9364	0.026407
ENSG00000044574	9	127997132	128003609	7	3	716517	0.16922	0.43281
ENSG00000165219	9	128024073	128129486	149	12	716517	0.6165	0.26878
ENSG00000119487	9	128199672	128469513	502	28	716517	0.88084	0.1892
ENSG00000167081	9	128509624	128729656	302	20	716517	-0.60953	0.72891
ENSG00000196814	9	129089128	129269320	503	33	716517	1.3802	0.083768
ENSG00000136944	9	129376722	129463311	271	34	716517	0.42882	0.33403
ENSG00000169155	9	129567285	129600489	32	13	716517	0.77408	0.21944
ENSG00000177125	9	129622944	129648157	34	11	716517	0.0086678	0.49654
ENSG00000136828	9	129677053	129985445	588	21	716517	-0.1514	0.56017
ENSG00000136859	9	129849611	129885162	58	11	716517	-0.22395	0.5886
ENSG00000136895	9	129986544	130155939	302	25	716517	0.11525	0.45412
ENSG00000136856	9	130159421	130170703	28	5	716517	-1.377	0.91574
ENSG00000196152	9	130186661	130207651	59	5	716517	-1.0757	0.85896
ENSG00000197958	9	130209953	130213684	7	1	716517	-1.6483	0.95036
ENSG00000148356	9	130213765	130265780	141	11	716517	-0.12922	0.55141
ENSG00000136830	9	130267618	130341268	244	30	716517	0.016033	0.4936
ENSG00000136854	9	130374544	130457460	89	16	716517	0.86457	0.19364
ENSG00000187024	9	130455257	130487152	29	7	716517	0.74628	0.22775
ENSG00000160401	9	130469268	130478281	9	4	716517	1.1716	0.12067
ENSG00000167094	9	130478345	130493879	29	4	716517	0.27106	0.39317
ENSG00000160404	9	130493803	130497604	13	4	716517	-0.65814	0.74478
ENSG00000095370	9	130500596	130541020	96	13	716517	1.0834	0.13932
ENSG00000136807	9	130547958	130553066	10	2	716517	0.55191	0.2905
ENSG00000136877	9	130556876	130576606	48	8	716517	0.44624	0.32771
ENSG00000106991	9	130577291	130617035	86	19	716517	1.2804	0.1002
ENSG00000106992	9	130628759	130640022	32	11	716517	-0.36966	0.64418
ENSG00000160408	9	130647600	130667687	42	12	716517	-0.13341	0.55307
ENSG00000136840	9	130670165	130679317	17	6	716517	-1.2454	0.89351
ENSG00000167103	9	130683158	130693076	14	3	716517	0.1103	0.45609
ENSG00000136908	9	130697378	130700763	6	1	716517	-0.89574	0.8148
ENSG00000167106	9	130702858	130742792	89	8	716517	-1.0798	0.85989
ENSG00000171169	9	130823512	130830485	8	3	716517	0.25728	0.39848
ENSG00000148339	9	130830480	130871524	123	3	716517	0.46861	0.31967
ENSG00000148334	9	130882972	130890741	6	2	716517	1.0328	0.15084
ENSG00000148346	9	130911350	130915734	5	2	716517	0.71952	0.23591
ENSG00000171159	9	130922539	130926207	6	2	716517	-0.0073389	0.50293
ENSG00000148337	9	130928343	130966662	92	10	716517	0.20162	0.42011
ENSG00000106976	9	130965658	131017527	113	17	716517	-0.68712	0.754
ENSG00000167110	9	131018108	131038274	34	5	716517	0.92668	0.17705
ENSG00000175854	9	131037658	131051269	18	3	716517	-0.057471	0.52291
ENSG00000167112	9	131071382	131085021	21	7	716517	-0.49079	0.68821
ENSG00000167113	9	131084815	131096351	26	6	716517	-0.61335	0.73018
ENSG00000167114	9	131102925	131123749	51	7	716517	-0.54514	0.70717
ENSG00000167118	9	131133598	131153015	30	6	716517	-0.95129	0.82927
ENSG00000167123	9	131174030	131199626	63	4	716517	-0.090899	0.53621
ENSG00000136811	9	131217465	131263571	62	6	716517	-1.1166	0.86791
ENSG00000119392	9	131266979	131304567	57	9	716517	-0.44651	0.67238
ENSG00000197694	9	131314866	131395941	91	6	716517	0.12529	0.45015
ENSG00000119333	9	131395940	131419066	48	6	716517	-0.22276	0.58814
ENSG00000119335	9	131445703	131458679	8	4	716517	-1.1112	0.86677
ENSG00000160447	9	131464802	131483197	15	8	716517	0.76261	0.22285
ENSG00000160446	9	131483148	131486406	4	2	716517	-0.73225	0.76799
ENSG00000160445	9	131492065	131534693	45	7	716517	0.52784	0.2988
ENSG00000107021	9	131549483	131572711	79	9	716517	0.46492	0.32099
ENSG00000167136	9	131580753	131584956	11	3	716517	0.64128	0.26067
ENSG00000198917	9	131581930	131592100	40	7	716517	0.59762	0.27505
ENSG00000171097	9	131595221	131644773	92	8	716517	1.0075	0.15684
ENSG00000136802	9	131644391	131680318	74	10	716517	1.4325	0.075994
ENSG00000175287	9	131683174	131704320	45	3	716517	0.71944	0.23593
ENSG00000095319	9	131709978	131769375	58	6	716517	0.36431	0.35781
